,_time,correction,laser,Fitting function,Sweep range (kHz),Linear baseline subtraction,peak,target,FWHM (kHz),FWHM unc (kHz),amp,amp_unc,baseline,baseline_unc,chisq_red,Freq (Hz),Freq unc (Hz),Temp (K)
55,2025-03-12 21:45:56+00:00,mem,Menlo lock,lorentzian,none,none,c,C10,53.55273056307916,17.16243196621859,17.69988865542461,2.8150904430098302,332.99999999999994,2.131991965123195,7.755242105252793,2020407446152161.2,4061.352732457533,200.0
56,2024-12-06 23:05:04+00:00,mem,Menlo lock,lorentzian,none,none,c,C13,58.094904963761245,3.4382956073444033,74.83198865400277,2.663702340781399,900.8549396046045,1.1522721165398728,1.331016629025413,2020407444550614.8,1110.2091160419773,293.3
57,2025-09-25 22:06:47+00:00,mem,Menlo lock,lorentzian,none,none,c,C13,73.4305129941896,13.038500741668056,17.728570164730055,1.8129570637611698,788.2216625731069,1.5334424338133634,1.1842659540918306,2020407446217862.5,2675.215590627288,195.0
58,2024-10-17 00:20:42+00:00,mem,Menlo lock,lorentzian,none,none,c,X2,152.29677721643512,41.99774946675994,385.3018591292031,46.489758738277466,380.00000000000006,23.633603700111625,165.98873190278124,2020407444565812.8,7022.429491651369,292.3
59,2024-10-22 22:16:43+00:00,mem,Menlo lock,lorentzian,none,none,c,X2,126.33514163110033,19.559470038240438,427.6904516566362,31.727229263966574,364.99999999999994,27.087526641352074,173.93597899432223,2020407444577316.5,3937.983173579033,293.0
60,2024-11-01 22:26:27+00:00,mem,Menlo lock,lorentzian,none,none,c,X2,167.7250579825505,23.453212482799028,202.452267372305,16.395937629086088,374.90354998587264,10.211575417806705,100.62854612044522,2020407444584270.2,5789.321589584331,291.5
61,2024-11-05 23:23:14+00:00,mem,Menlo lock,lorentzian,none,none,c,X2,187.20447580751886,25.771799310590918,136.2973006532286,10.790476207825023,350.67385999295,5.26912312942301,61.126832058027226,2020407444563430.8,6711.527359127826,293.0
62,2025-05-28 23:11:16+00:00,mem,Menlo lock,lorentzian,none,none,c,X2,167.27640210048918,13.44621097064724,28.478889745492857,1.2249654690192104,142.63605697989686,0.6833245742941607,2.059112726819975,2020407446209296.2,3288.7119980607963,195.0
63,2024-09-25 22:39:47+00:00,mem,Menlo lock,none,100,none,c,X2,281.8485369246899,158.11697056836974,176.4972899806449,73.68854722655645,358.4965042260345,74.12105197907698,2023.447669874926,2020407444619009.0,32748.178468356677,133.74
64,2025-03-12 02:14:16+00:00,mem,Menlo lock,none,none,12,c,C10,47.39594574402928,3.4275922070643534,14.36256549048982,0.5786282306771378,326.7960412779195,0.4630764772595821,0.49250034753171024,2020407446309266.0,1080.6202875728147,190.0
65,2025-04-03 18:21:47+00:00,mem,Menlo lock,none,none,12.0,b,C10,30.183354011596577,4.387336176259536,25.340371314792456,2.760919870536949,334.5304676837421,1.88134816766127,10.21645825248804,2020407298700676.8,1544.3905323243332,195.0
66,2025-06-12 20:13:43+00:00,mem,Menlo lock,none,none,14,b,C13,46.436289853218014,4.335383136976976,44.83659441554022,3.2548634296384678,1105.934409927117,2.1054445955153738,3.1283551801681493,2020407298701275.8,1411.2115809512406,195.0
67,2025-06-11 22:56:45+00:00,mem,Menlo lock,none,none,24,b,C13,39.813070579462334,4.003467583600786,64.21320238640833,5.068368623305351,1075.5362123478642,2.907832104822142,7.3133935838119,2020407298700447.2,1371.4129787011361,195.0
68,2025-06-13 00:23:58+00:00,mem,Menlo lock,none,none,25,b,C13,34.107245419153806,3.4051490631664083,51.40425858354918,4.093293395584017,1062.780936653888,2.0223185538478297,4.441993731799933,2020407298737407.8,1225.371653388414,260.0
69,2024-12-02 22:52:41+00:00,mem,Menlo lock,none,none,26,c,C13,60.56279490650457,4.967252364896695,50.8695182638209,3.4975363464498255,876.1369177806997,1.4296140768035663,2.8724234413732384,2020407444549302.2,1911.6488464612696,293.8
70,2024-12-03 22:19:31+00:00,mem,Menlo lock,none,none,28,c,C13,54.64263000770273,4.1873436006050575,34.958884432049516,2.1823233510578284,1031.5607056181195,0.8169316545339668,0.875153480878434,2020407447025258.0,1588.7887248328188,142.44
71,2024-11-26 00:18:01+00:00,mem,Menlo lock,none,none,3,b,C13,52.06251092679429,7.637310262326794,22.06380139858721,2.665047367919911,893.6146977156209,0.9725927468506607,1.4620888437981119,2020407298779893.8,2937.1923788625186,293.9
72,2024-11-26 22:07:04+00:00,mem,Menlo lock,none,none,30,b,C13,47.84677257585966,2.967817123381919,131.90883492099135,5.403712673603847,1064.691937914437,2.4262367577543666,7.668487766720009,2020407298723339.5,1184.6274651372773,143.04
73,2025-03-21 20:37:01+00:00,mem,Menlo lock,none,none,5.0,b,C10,36.688102296169994,4.482888111936931,20.684710518094978,1.5043251444686854,325.9612701616966,0.8561175917590114,3.1597528926289686,2020407298702582.5,1483.9593245477315,195.0
74,2025-02-14 19:21:14+00:00,mem,Menlo lock,none,none,6,b,C10,12.861475059399488,2.241532317862682,17.31355934755715,2.509981677552511,296.74880264616024,0.9228996145617171,4.640920162885507,2020407298724155.0,860.2967528796207,145.0
75,2025-05-21 22:35:20+00:00,mem,Menlo lock,none,none,6,b,C13,41.53535665083521,3.996720393911052,55.47996827459303,4.194545929119382,1059.844894284663,2.3326332814379547,5.420522254210016,2020407298699234.5,1384.0504965921002,195.0
76,2025-03-17 23:03:52+00:00,mem,Menlo lock,none,none,7.0,b,C10,30.06778768230415,4.075425101540743,28.314114855716912,3.557821266412893,326.99999999999994,1.444809090384711,5.947451305642277,2020407298700326.0,2188.3496870398426,195.0
77,2025-03-25 23:44:55+00:00,mem,Menlo lock,none,none,8.0,b,C10,35.67010092210351,6.82209568064356,22.699958081037288,3.3590605522816506,341.99999999999994,2.1903694729230394,10.699571410952903,2020407298720137.0,2203.1982889690244,153.0
78,2025-02-12 23:10:40+00:00,mem,Menlo lock,none,none,none,b,C10,31.536123815768054,5.219822268650852,18.2326450889508,2.1478106565932054,267.16600414461413,1.4904816442917805,7.032130580019072,2020407298787571.5,1564.1879413503439,293.5
79,2025-02-19 20:04:36+00:00,mem,Menlo lock,none,none,none,b,C10,46.15278606815197,11.026353312876898,19.814710103478504,3.1329155182811013,290.8631030874738,2.1605061726865,12.673995040523074,2020407298698007.5,3757.4748986711966,195.0
80,2025-02-25 06:32:15+00:00,mem,Menlo lock,none,none,none,b,C10,30.67200601830672,3.523953735143162,27.84047220269573,2.1043400124132265,305.3585066772971,1.2194539381030605,5.524132955384537,2020407298705866.0,1204.6943871297763,175.0
81,2025-02-26 23:05:58+00:00,mem,Menlo lock,none,none,none,b,C10,30.368517912821414,4.6215667215344025,18.33699199886449,1.9610779365268884,297.06514235272596,1.1011028363218842,5.377186806480825,2020407298708363.8,1702.5826978420773,215.0
82,2025-02-28 22:29:31+00:00,mem,Menlo lock,none,none,none,b,C10,36.32632918241536,6.546838969915394,24.728104678442516,3.6555449699824014,290.99999999999994,1.892254832921494,12.371276885535632,2020407298724147.2,2651.9264169682465,250.0
83,2025-03-03 21:55:12+00:00,mem,Menlo lock,none,none,none,b,C10,33.894483000363635,7.01805919495899,28.11063836419046,3.8043267206441818,293.0700576676378,2.198310302396308,24.272058355378206,2020407298751398.2,2352.5562389270694,270.0
84,2025-03-04 23:29:17+00:00,mem,Menlo lock,none,none,none,b,C10,29.834013050461515,4.273416299306566,29.54945208337085,2.6492762984002347,320.30295530800754,1.6762932955772218,10.095125377865235,2020407298701593.5,1527.9033791144984,200.0
85,2025-04-14 19:23:32+00:00,mem,Menlo lock,none,none,none,b,C10,36.220809840038086,5.121556770672416,19.601281602833822,1.6912670282903672,285.29203892023213,1.2855006173648889,4.296315736742463,2020407298789514.2,1674.1395536376745,293.9
86,2025-04-18 21:58:47+00:00,mem,Menlo lock,none,none,none,b,C10,50.03415707922044,7.175090273111855,18.27040154453227,2.011553597580449,343.5044633650892,1.6147360410661347,3.7541911422495113,2020407298701377.5,2038.6229626809636,195.0
87,2025-04-21 22:13:42+00:00,mem,Menlo lock,none,none,none,b,C10,28.86639659282052,6.335303256824739,12.181324426452333,2.097201092770139,301.6016436760507,1.1713127144059394,4.450380464176835,2020407298784444.2,2192.7392683140515,293.7
88,2024-11-27 00:39:18+00:00,mem,Menlo lock,none,none,none,b,C13,41.845579533044194,2.0647891768994753,148.42950054303108,6.428825182459896,1103.416294123029,2.0653522393935138,5.632508428180903,2020407298723516.8,907.6393206758502,143.04
89,2025-05-21 00:56:44+00:00,mem,Menlo lock,none,none,none,b,C13,48.770962230364795,6.663695805706787,49.95423677053032,5.19397240029064,894.9999999999999,3.484968624136707,10.340288708397338,2020407298783887.0,2115.7685690186313,293.0
90,2025-07-17 22:58:38+00:00,mem,Menlo lock,none,none,none,b,C13,38.78232391538365,2.4893723102035876,66.01819248752363,3.9067199601794114,812.9646689078659,1.7820771340455255,2.803252307449759,2020407298697997.5,1254.0837256756529,195.0
91,2025-08-01 21:57:38+00:00,mem,Menlo lock,none,none,none,b,C13,47.9290025454237,5.471597686798418,66.06503704135999,5.9183429480523175,936.3531148242215,3.8922335619487707,12.044326765872464,2020407298720225.2,1768.0652111056243,150.0
92,2025-09-26 22:49:25+00:00,mem,Menlo lock,none,none,none,b,C13,45.59433852978502,3.63669823977246,25.38172006420003,1.6042647589292964,807.5343032863302,1.0731536720766657,0.9717133191046206,2020407298701543.0,1178.722921542594,195.0
93,2025-09-29 21:41:00+00:00,mem,Menlo lock,none,none,none,b,C13,41.74565873176919,5.54174616867087,31.064025660852227,3.2480164006506476,831.9999999999999,1.7783842879508798,4.17994557892264,2020407298700296.8,1928.7004364913505,195.0
94,2024-10-22 17:54:14+00:00,mem,Menlo lock,none,none,none,b,X2,121.7498398429756,9.486598425417768,588.8004898226399,43.92182862647124,364.99999999999994,14.942288944639156,498.6725957920718,2020407298788736.8,3690.5168543884847,293.0
95,2024-11-01 20:30:51+00:00,mem,Menlo lock,none,none,none,b,X2,94.85420504008184,16.713937620928704,340.59341353144214,55.96521893629617,407.9834181467271,20.78365544450039,806.335725884245,2020407298782619.5,6702.952485208876,291.5
96,2024-11-12 00:21:56+00:00,mem,Menlo lock,none,none,none,b,X2,99.46017475969124,15.079687069397863,258.63429684840855,27.82236196620374,342.99999999999994,13.1431780290821,439.93778608634324,2020407298786435.5,4889.613349426909,290.7
97,2024-11-19 22:30:02+00:00,mem,Menlo lock,none,none,none,b,X2,134.2150932092814,8.146911324540506,180.36237496610383,7.281004094802166,364.74947492918545,4.805435766601466,38.89032871252413,2020407298731032.0,2630.822996459147,135.0
98,2024-11-20 22:20:34+00:00,mem,Menlo lock,none,none,none,b,X2,159.87032699947673,22.481157479625736,105.52666240139612,10.766324116537355,312.4746803358237,7.794965173681996,101.55269643491191,2020407298804786.2,7343.760397585049,293.5
99,2024-11-21 22:53:32+00:00,mem,Menlo lock,none,none,none,b,X2,83.43119773816728,6.6796538176253355,512.8110427015441,31.999142970943414,389.6689453996887,11.879979819012823,372.7844727726391,2020407298741990.0,2518.520575996234,133.74
100,2025-05-23 20:45:20+00:00,mem,Menlo lock,none,none,none,b,X2,110.92636004699311,8.487158959203247,67.6388902642904,4.274479018994692,132.55281253548162,2.376859611022925,34.58562143615265,2020407298785677.5,2903.064605485304,293.0
101,2025-05-27 20:54:22+00:00,mem,Menlo lock,none,none,none,b,X2,98.23462062700658,7.074781485783124,60.86469839011196,3.6132341138018136,144.22013296802103,1.850029511703282,22.323376293876045,2020407298706447.2,2490.8298941134326,195.0
102,2025-05-28 20:51:43+00:00,mem,Menlo lock,none,none,none,b,X2,95.01546013489067,7.280187311995501,59.94478586896859,3.791056633743587,149.3494162517476,1.8819578456614616,23.510903920379192,2020407298712690.2,2589.9770232981505,195.0
103,2025-06-03 20:47:46+00:00,mem,Menlo lock,none,none,none,b,X2,121.1161811490393,12.952972573193446,102.98547860128691,8.959554066242582,149.99999999999997,5.127790747341106,128.08083423479627,2020407298715378.0,4289.580979826278,215.0
104,2025-06-04 00:45:04+00:00,mem,Menlo lock,none,none,none,b,X2,106.0728213910994,6.91486006451095,121.25271475826493,6.573629970399593,144.99999999999997,3.218361821719608,63.014178027965094,2020407298734815.2,2409.7613001105537,245.0
105,2025-06-04 19:59:15+00:00,mem,Menlo lock,none,none,none,b,X2,93.25188730840534,6.8427772191336205,90.21217793038645,5.57089983401944,156.99999999999997,2.6364040256862173,43.70237522301708,2020407298715732.8,2459.7892189974273,170.0
106,2025-06-04 23:29:25+00:00,mem,Menlo lock,none,none,none,b,X2,126.12817019190817,10.632545357724803,45.45411575410397,3.0033950791064665,156.6398074547123,1.9425768618975623,16.87365096858129,2020407298734803.2,3414.133379622869,145.0
107,2025-06-05 21:23:48+00:00,mem,Menlo lock,none,none,none,b,X2,120.29193300120909,12.089548923154657,103.53314079331471,8.64263346402803,147.99999999999997,4.920266139109068,119.46488534838825,2020407298765441.2,4040.9552670597127,275.0
108,2025-06-06 01:05:40+00:00,mem,Menlo lock,none,none,none,b,X2,121.23100449606167,9.800462075216393,79.94907954326928,5.287064147182562,154.99999999999997,3.1743524986713774,46.39718434885571,2020407298704817.0,3240.1039517191125,195.0
109,2025-06-06 20:06:35+00:00,mem,Menlo lock,none,none,none,b,X2,109.59147409485868,5.078158935680656,66.72209424641248,2.5367357040970813,149.1498122590061,1.4235990994376375,11.145901754818045,2020407298699985.5,1743.4097934778044,195.0
110,2025-06-06 23:10:02+00:00,mem,Menlo lock,none,none,none,b,X2,123.4008995964566,11.50757044584562,108.23987689693008,8.361573455325665,147.99999999999997,4.886634028182503,111.11274029441226,2020407298699506.2,3806.9872423121346,195.0
111,2025-06-09 22:08:01+00:00,mem,Menlo lock,none,none,none,b,X2,92.46985019318001,5.669190519417843,157.27756721014808,8.474428815006974,150.2566862534305,3.6195137738968093,85.78025075105265,2020407298703385.8,2087.088985785747,195.0
112,2025-06-10 19:34:58+00:00,mem,Menlo lock,none,none,none,b,X2,95.39510327193524,7.861265417425667,115.8186397843606,8.223066747660852,148.93956220992817,3.7873662850242593,92.83908821553217,2020407298702817.0,2852.1428128939624,210.0
